Lieu de surveillance : Entité de classement;Lieu de surveillance : Entité de classement : Identifiant;Lieu de surveillance : Entité de classement : Rang du lieu;Lieu de surveillance : Entité de classement : Libellé;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Passage : Date;Passage : Jour;Passage : Mois;Passage : Année;Echantillon : Identifiant interne;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quintuplet;Résultat : Libellé unité de mesure associé au quintuplet;Résultat : Commentaires;Résultat : Identifiant
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;28/07/2005;28;07;2005;5308989;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;7.3;;mg.kg-1;Milligramme par kilogramme;;1566353
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;23/08/2005;23;08;2005;5308986;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;4;;mg.kg-1;Milligramme par kilogramme;;1566406
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;13/09/2005;13;09;2005;5308980;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.4;;mg.kg-1;Milligramme par kilogramme;;1566407
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;26/09/2005;26;09;2005;5305772;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1540848
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;26/09/2005;26;09;2005;5308914;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.2;;mg.kg-1;Milligramme par kilogramme;;1545177
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5500260555;-0.5500260555;49.8332486466;49.8332486466;1;24/10/2005;24;10;2005;5312163;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;3.1;;mg.kg-1;Milligramme par kilogramme;;1557464
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5833577333;-0.5833577333;49.7500793208;49.7500793208;1;07/11/2005;07;11;2005;5312143;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1557367
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;23/03/2006;23;03;2006;5326463;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1608191
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;04/04/2006;04;04;2006;5327047;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1605047
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;10/04/2006;10;04;2006;5327856;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1708469
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;12/04/2006;12;04;2006;5327849;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1608841
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5833577333;-0.5833577333;49.7500793208;49.7500793208;1;08/05/2006;08;05;2006;5330149;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1622009
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;02/10/2006;02;10;2006;5346577;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1678808
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;18/10/2006;18;10;2006;5347236;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1682830
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5833577333;-0.5833577333;49.7500793208;49.7500793208;1;30/10/2006;30;10;2006;5347814;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1684016
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;03/11/2006;03;11;2006;5348275;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1692430
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5833577333;-0.5833577333;49.7500793208;49.7500793208;1;14/11/2006;14;11;2006;5348615;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1692421
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5833577333;-0.5833577333;49.7500793208;49.7500793208;1;30/11/2006;30;11;2006;5349653;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1692420
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;01/12/2006;01;12;2006;5349655;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1692438
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;12/07/2007;12;07;2007;5360844;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1738447
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5833577333;-0.5833577333;49.7500793208;49.7500793208;1;24/09/2007;24;09;2007;5366105;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1763168
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;03/10/2007;03;10;2007;5366970;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1764298
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;16/10/2007;16;10;2007;5367222;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1765633
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;30/10/2007;30;10;2007;5372565;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1771170
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;11/11/2007;11;11;2007;5372754;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1773432
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;27/11/2007;27;11;2007;5373710;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1776751
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;06/03/2008;06;03;2008;5378052;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1798420
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;18/03/2008;18;03;2008;5378371;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;1798357
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;02/04/2008;02;04;2008;5379660;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1801809
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;01/07/2008;01;07;2008;5383978;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1;;mg.kg-1;Milligramme par kilogramme;;1816050
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;01/07/2008;01;07;2008;5383981;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1816051
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;04/07/2009;04;07;2009;60044524;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;60092513
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;05/10/2009;05;10;2009;60051369;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;60286278
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;17/11/2009;17;11;2009;60066023;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;60371175
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;17/03/2010;17;03;2010;60098664;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;60821149
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5833577333;-0.5833577333;49.7500793208;49.7500793208;1;24/03/2010;24;03;2010;60099322;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;61275082
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;02/07/2010;02;07;2010;60162224;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.1;;mg.kg-1;Milligramme par kilogramme;;61767946
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;22/09/2010;22;09;2010;60164777;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;61803508
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;0.45;0.45;49.7;49.7;1;04/10/2010;04;10;2010;60166157;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;61808490
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;0.7166666667;0.7166666667;49.7166666667;49.7166666667;1;01/11/2010;01;11;2010;60167075;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;61815438
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;0.7;0.7;49.76666667;49.76666667;1;01/03/2011;01;03;2011;60215426;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;62069839
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.66666667;-0.66666667;49.78333333;49.78333333;1;14/03/2011;14;03;2011;60221841;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;62070707
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;0.66666667;0.66666667;49.81666667;49.81666667;1;12/04/2011;12;04;2011;60224333;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;62089324
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5500260555;-0.5500260555;49.8332486466;49.8332486466;1;29/04/2011;29;04;2011;60257826;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;62198347
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.5833577333;-0.5833577333;49.7500793208;49.7500793208;1;10/05/2011;10;05;2011;60265614;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.2;;mg.kg-1;Milligramme par kilogramme;;62326804
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;01/07/2011;01;07;2011;60278095;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;62830179
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;10/07/2011;10;07;2011;60278107;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;62830625
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;18/09/2011;18;09;2011;60265717;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;11.5;;mg.kg-1;Milligramme par kilogramme;;62657706
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;25/09/2011;25;09;2011;60267722;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;5.3;;mg.kg-1;Milligramme par kilogramme;;62657718
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;28/09/2011;28;09;2011;60267758;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.3;;mg.kg-1;Milligramme par kilogramme;;62658065
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.550021873;-0.550021873;49.6834112311;49.6834112311;1;03/10/2011;03;10;2011;60267773;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;4.3;;mg.kg-1;Milligramme par kilogramme;;62658305
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;12/10/2011;12;10;2011;60271728;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;4;;mg.kg-1;Milligramme par kilogramme;;62658657
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.466667;-0.466667;49.655;49.655;1;13/10/2011;13;10;2011;60271744;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;16.7;;mg.kg-1;Milligramme par kilogramme;;62658709
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;04/11/2011;04;11;2011;60271972;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;38;;mg.kg-1;Milligramme par kilogramme;;62665821
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;14/11/2011;14;11;2011;60272002;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.3;;mg.kg-1;Milligramme par kilogramme;;62666030
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;14/11/2011;14;11;2011;60272004;Pecten maximus;ASP;Muscle + gonade;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;62666031
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;24/11/2011;24;11;2011;60272098;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;13.7;;mg.kg-1;Milligramme par kilogramme;;62666750
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;24/11/2011;24;11;2011;60272099;Pecten maximus;ASP;Muscle + gonade;CL/UV toxines amnésiantes;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;62666751
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.4166858575;-0.4166858575;49.6834127898;49.6834127898;1;20/12/2011;20;12;2011;60274075;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;3.8;;mg.kg-1;Milligramme par kilogramme;;62809200
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.83333031583183;-0.383330315831813;49.6833303158318;50.1710983705492;0;04/07/2012;04;07;2012;60363568;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;5.5;;mg.kg-1;Milligramme par kilogramme;;63923840
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.83333031583183;-0.383330315831813;49.6833303158318;50.1710983705492;0;12/07/2012;12;07;2012;60363367;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;22.7;;mg.kg-1;Milligramme par kilogramme;;63923418
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.650733;-0.650733;49.731067;49.731067;1;21/08/2012;21;08;2012;60368981;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;8.3;;mg.kg-1;Milligramme par kilogramme;;63932305
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.83333031583183;-0.383330315831813;49.6833303158318;50.1710983705492;0;04/09/2012;04;09;2012;60361416;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.3;;mg.kg-1;Milligramme par kilogramme;;63944261
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.83333031583183;-0.383330315831813;49.6833303158318;50.1710983705492;0;26/09/2012;26;09;2012;60369035;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;4.5;;mg.kg-1;Milligramme par kilogramme;;63932465
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;0.65;0.65;49.78333333;49.78333333;1;13/10/2012;13;10;2012;60372807;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.3;;mg.kg-1;Milligramme par kilogramme;;63938578
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.83333031583183;-0.383330315831813;49.6833303158318;50.1710983705492;0;29/10/2012;29;10;2012;60374248;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;3.1;;mg.kg-1;Milligramme par kilogramme;;63946027
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.83333031583183;-0.383330315831813;49.6833303158318;50.1710983705492;0;11/11/2012;11;11;2012;60374671;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.7;;mg.kg-1;Milligramme par kilogramme;;63947473
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.65;-0.65;49.78333333;49.78333333;1;25/11/2012;25;11;2012;60374692;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;3.8;;mg.kg-1;Milligramme par kilogramme;;63947516
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.83333031583183;-0.383330315831813;49.6833303158318;50.1710983705492;0;09/12/2012;09;12;2012;60375350;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;5.8;;mg.kg-1;Milligramme par kilogramme;;63950620
Zones marines;003;34;003 - Manche Nord Est - large;003-S-034;Manche Est Large - Zone 10;-0.83333031583183;-0.383330315831813;49.6833303158318;50.1710983705492;0;23/12/2012;23;12;2012;60375472;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;63951339
